location	variant	date	sequences
Australia	XBB.1.9.2	2023-04-13	17
Canada	XBB.1.9.2	2023-04-13	2
China	XBB.1.9.2	2023-04-13	2
France	XBB.1.9.2	2023-04-13	5
Germany	XBB.1.9.2	2023-04-13	3
Japan	XBB.1.9.2	2023-04-13	6
South Korea	XBB.1.9.2	2023-04-13	6
Spain	XBB.1.9.2	2023-04-13	12
USA	XBB.1.9.2	2023-04-13	14
United Kingdom	XBB.1.9.2	2023-04-13	9
Australia	XBB.1.9.2	2023-04-14	6
Canada	XBB.1.9.2	2023-04-14	2
China	XBB.1.9.2	2023-04-14	2
France	XBB.1.9.2	2023-04-14	4
Germany	XBB.1.9.2	2023-04-14	6
Japan	XBB.1.9.2	2023-04-14	9
South Korea	XBB.1.9.2	2023-04-14	5
Spain	XBB.1.9.2	2023-04-14	9
USA	XBB.1.9.2	2023-04-14	12
United Kingdom	XBB.1.9.2	2023-04-14	13
Australia	XBB.1.9.2	2023-04-15	6
Canada	XBB.1.9.2	2023-04-15	1
China	XBB.1.9.2	2023-04-15	2
France	XBB.1.9.2	2023-04-15	7
Japan	XBB.1.9.2	2023-04-15	1
South Korea	XBB.1.9.2	2023-04-15	14
Spain	XBB.1.9.2	2023-04-15	4
USA	XBB.1.9.2	2023-04-15	8
United Kingdom	XBB.1.9.2	2023-04-15	12
Australia	XBB.1.9.2	2023-04-16	3
China	XBB.1.9.2	2023-04-16	1
France	XBB.1.9.2	2023-04-16	6
Japan	XBB.1.9.2	2023-04-16	3
South Korea	XBB.1.9.2	2023-04-16	4
Spain	XBB.1.9.2	2023-04-16	3
USA	XBB.1.9.2	2023-04-16	11
United Kingdom	XBB.1.9.2	2023-04-16	6
Australia	XBB.1.9.2	2023-04-17	8
Canada	XBB.1.9.2	2023-04-17	6
China	XBB.1.9.2	2023-04-17	4
France	XBB.1.9.2	2023-04-17	103
Germany	XBB.1.9.2	2023-04-17	2
Japan	XBB.1.9.2	2023-04-17	8
South Korea	XBB.1.9.2	2023-04-17	1
Spain	XBB.1.9.2	2023-04-17	7
USA	XBB.1.9.2	2023-04-17	25
United Kingdom	XBB.1.9.2	2023-04-17	20
Australia	XBB.1.9.2	2023-04-18	7
Canada	XBB.1.9.2	2023-04-18	7
China	XBB.1.9.2	2023-04-18	5
France	XBB.1.9.2	2023-04-18	7
Germany	XBB.1.9.2	2023-04-18	8
Japan	XBB.1.9.2	2023-04-18	4
South Korea	XBB.1.9.2	2023-04-18	14
Spain	XBB.1.9.2	2023-04-18	5
USA	XBB.1.9.2	2023-04-18	12
United Kingdom	XBB.1.9.2	2023-04-18	8
Australia	XBB.1.9.2	2023-04-19	2
Canada	XBB.1.9.2	2023-04-19	3
China	XBB.1.9.2	2023-04-19	8
France	XBB.1.9.2	2023-04-19	12
Germany	XBB.1.9.2	2023-04-19	9
Japan	XBB.1.9.2	2023-04-19	8
South Korea	XBB.1.9.2	2023-04-19	11
Spain	XBB.1.9.2	2023-04-19	16
USA	XBB.1.9.2	2023-04-19	25
United Kingdom	XBB.1.9.2	2023-04-19	11
Australia	XBB.1.9.2	2023-04-20	5
Canada	XBB.1.9.2	2023-04-20	4
China	XBB.1.9.2	2023-04-20	4
France	XBB.1.9.2	2023-04-20	10
Germany	XBB.1.9.2	2023-04-20	4
Japan	XBB.1.9.2	2023-04-20	9
South Korea	XBB.1.9.2	2023-04-20	10
Spain	XBB.1.9.2	2023-04-20	11
USA	XBB.1.9.2	2023-04-20	11
United Kingdom	XBB.1.9.2	2023-04-20	6
Australia	XBB.1.9.2	2023-04-21	6
China	XBB.1.9.2	2023-04-21	8
France	XBB.1.9.2	2023-04-21	5
Germany	XBB.1.9.2	2023-04-21	3
Japan	XBB.1.9.2	2023-04-21	8
South Korea	XBB.1.9.2	2023-04-21	13
Spain	XBB.1.9.2	2023-04-21	7
USA	XBB.1.9.2	2023-04-21	11
United Kingdom	XBB.1.9.2	2023-04-21	11
Australia	XBB.1.9.2	2023-04-22	3
China	XBB.1.9.2	2023-04-22	3
France	XBB.1.9.2	2023-04-22	5
Germany	XBB.1.9.2	2023-04-22	1
Japan	XBB.1.9.2	2023-04-22	7
South Korea	XBB.1.9.2	2023-04-22	13
Spain	XBB.1.9.2	2023-04-22	4
USA	XBB.1.9.2	2023-04-22	10
United Kingdom	XBB.1.9.2	2023-04-22	4
Australia	XBB.1.9.2	2023-04-23	6
Canada	XBB.1.9.2	2023-04-23	1
China	XBB.1.9.2	2023-04-23	7
France	XBB.1.9.2	2023-04-23	6
Germany	XBB.1.9.2	2023-04-23	1
Japan	XBB.1.9.2	2023-04-23	2
South Korea	XBB.1.9.2	2023-04-23	8
Spain	XBB.1.9.2	2023-04-23	4
USA	XBB.1.9.2	2023-04-23	6
United Kingdom	XBB.1.9.2	2023-04-23	10
Australia	XBB.1.9.2	2023-04-24	14
Canada	XBB.1.9.2	2023-04-24	7
China	XBB.1.9.2	2023-04-24	7
France	XBB.1.9.2	2023-04-24	75
Germany	XBB.1.9.2	2023-04-24	5
Japan	XBB.1.9.2	2023-04-24	23
South Korea	XBB.1.9.2	2023-04-24	5
Spain	XBB.1.9.2	2023-04-24	2
USA	XBB.1.9.2	2023-04-24	19
United Kingdom	XBB.1.9.2	2023-04-24	13
Australia	XBB.1.9.2	2023-04-25	9
Canada	XBB.1.9.2	2023-04-25	1
China	XBB.1.9.2	2023-04-25	6
France	XBB.1.9.2	2023-04-25	5
Germany	XBB.1.9.2	2023-04-25	2
Japan	XBB.1.9.2	2023-04-25	16
South Korea	XBB.1.9.2	2023-04-25	16
Spain	XBB.1.9.2	2023-04-25	10
USA	XBB.1.9.2	2023-04-25	22
United Kingdom	XBB.1.9.2	2023-04-25	12
Australia	XBB.1.9.2	2023-04-26	21
Canada	XBB.1.9.2	2023-04-26	1
China	XBB.1.9.2	2023-04-26	12
France	XBB.1.9.2	2023-04-26	3
Japan	XBB.1.9.2	2023-04-26	8
South Korea	XBB.1.9.2	2023-04-26	18
Spain	XBB.1.9.2	2023-04-26	4
USA	XBB.1.9.2	2023-04-26	25
United Kingdom	XBB.1.9.2	2023-04-26	17
Australia	XBB.1.9.2	2023-04-27	8
Canada	XBB.1.9.2	2023-04-27	1
China	XBB.1.9.2	2023-04-27	9
France	XBB.1.9.2	2023-04-27	2
Germany	XBB.1.9.2	2023-04-27	1
Japan	XBB.1.9.2	2023-04-27	9
South Korea	XBB.1.9.2	2023-04-27	18
Spain	XBB.1.9.2	2023-04-27	14
USA	XBB.1.9.2	2023-04-27	13
United Kingdom	XBB.1.9.2	2023-04-27	15
Australia	XBB.1.9.2	2023-04-28	5
Canada	XBB.1.9.2	2023-04-28	4
China	XBB.1.9.2	2023-04-28	7
France	XBB.1.9.2	2023-04-28	4
Germany	XBB.1.9.2	2023-04-28	1
Japan	XBB.1.9.2	2023-04-28	15
South Korea	XBB.1.9.2	2023-04-28	27
Spain	XBB.1.9.2	2023-04-28	4
USA	XBB.1.9.2	2023-04-28	10
United Kingdom	XBB.1.9.2	2023-04-28	3
Australia	XBB.1.9.2	2023-04-29	7
Brazil	XBB.1.9.2	2023-04-29	1
Canada	XBB.1.9.2	2023-04-29	3
China	XBB.1.9.2	2023-04-29	5
France	XBB.1.9.2	2023-04-29	3
Japan	XBB.1.9.2	2023-04-29	2
South Korea	XBB.1.9.2	2023-04-29	8
Spain	XBB.1.9.2	2023-04-29	5
USA	XBB.1.9.2	2023-04-29	8
United Kingdom	XBB.1.9.2	2023-04-29	9
Australia	XBB.1.9.2	2023-04-30	8
Canada	XBB.1.9.2	2023-04-30	2
China	XBB.1.9.2	2023-04-30	3
France	XBB.1.9.2	2023-04-30	5
Japan	XBB.1.9.2	2023-04-30	6
South Korea	XBB.1.9.2	2023-04-30	3
Spain	XBB.1.9.2	2023-04-30	3
USA	XBB.1.9.2	2023-04-30	16
United Kingdom	XBB.1.9.2	2023-04-30	12
Australia	XBB.1.9.2	2023-05-01	6
Canada	XBB.1.9.2	2023-05-01	5
China	XBB.1.9.2	2023-05-01	7
France	XBB.1.9.2	2023-05-01	4
Japan	XBB.1.9.2	2023-05-01	13
South Korea	XBB.1.9.2	2023-05-01	4
Spain	XBB.1.9.2	2023-05-01	2
USA	XBB.1.9.2	2023-05-01	21
United Kingdom	XBB.1.9.2	2023-05-01	10
Australia	XBB.1.9.2	2023-05-02	18
Canada	XBB.1.9.2	2023-05-02	2
China	XBB.1.9.2	2023-05-02	6
France	XBB.1.9.2	2023-05-02	62
Japan	XBB.1.9.2	2023-05-02	7
South Korea	XBB.1.9.2	2023-05-02	17
Spain	XBB.1.9.2	2023-05-02	6
USA	XBB.1.9.2	2023-05-02	29
United Kingdom	XBB.1.9.2	2023-05-02	13
Australia	XBB.1.9.2	2023-05-03	8
Canada	XBB.1.9.2	2023-05-03	2
China	XBB.1.9.2	2023-05-03	4
France	XBB.1.9.2	2023-05-03	3
Germany	XBB.1.9.2	2023-05-03	1
Japan	XBB.1.9.2	2023-05-03	3
South Korea	XBB.1.9.2	2023-05-03	21
Spain	XBB.1.9.2	2023-05-03	12
USA	XBB.1.9.2	2023-05-03	14
United Kingdom	XBB.1.9.2	2023-05-03	11
Australia	XBB.1.9.2	2023-05-04	4
Canada	XBB.1.9.2	2023-05-04	5
China	XBB.1.9.2	2023-05-04	10
France	XBB.1.9.2	2023-05-04	4
Germany	XBB.1.9.2	2023-05-04	1
Japan	XBB.1.9.2	2023-05-04	4
South Korea	XBB.1.9.2	2023-05-04	10
Spain	XBB.1.9.2	2023-05-04	14
USA	XBB.1.9.2	2023-05-04	34
United Kingdom	XBB.1.9.2	2023-05-04	10
Australia	XBB.1.9.2	2023-05-05	6
Canada	XBB.1.9.2	2023-05-05	10
China	XBB.1.9.2	2023-05-05	7
France	XBB.1.9.2	2023-05-05	4
Germany	XBB.1.9.2	2023-05-05	2
Japan	XBB.1.9.2	2023-05-05	3
South Korea	XBB.1.9.2	2023-05-05	8
Spain	XBB.1.9.2	2023-05-05	7
USA	XBB.1.9.2	2023-05-05	19
United Kingdom	XBB.1.9.2	2023-05-05	6
Australia	XBB.1.9.2	2023-05-06	8
Canada	XBB.1.9.2	2023-05-06	2
China	XBB.1.9.2	2023-05-06	15
France	XBB.1.9.2	2023-05-06	3
Japan	XBB.1.9.2	2023-05-06	13
South Korea	XBB.1.9.2	2023-05-06	7
Spain	XBB.1.9.2	2023-05-06	3
USA	XBB.1.9.2	2023-05-06	11
United Kingdom	XBB.1.9.2	2023-05-06	5
Australia	XBB.1.9.2	2023-05-07	7
Canada	XBB.1.9.2	2023-05-07	4
China	XBB.1.9.2	2023-05-07	6
France	XBB.1.9.2	2023-05-07	2
Israel	XBB.1.9.2	2023-05-07	1
Japan	XBB.1.9.2	2023-05-07	1
South Korea	XBB.1.9.2	2023-05-07	11
Spain	XBB.1.9.2	2023-05-07	3
USA	XBB.1.9.2	2023-05-07	13
United Kingdom	XBB.1.9.2	2023-05-07	11
Australia	XBB.1.9.2	2023-05-08	9
Canada	XBB.1.9.2	2023-05-08	13
China	XBB.1.9.2	2023-05-08	11
France	XBB.1.9.2	2023-05-08	3
Germany	XBB.1.9.2	2023-05-08	1
Japan	XBB.1.9.2	2023-05-08	4
South Korea	XBB.1.9.2	2023-05-08	5
Spain	XBB.1.9.2	2023-05-08	8
USA	XBB.1.9.2	2023-05-08	19
United Kingdom	XBB.1.9.2	2023-05-08	12
Australia	XBB.1.9.2	2023-05-09	11
Brazil	XBB.1.9.2	2023-05-09	1
Canada	XBB.1.9.2	2023-05-09	4
China	XBB.1.9.2	2023-05-09	9
France	XBB.1.9.2	2023-05-09	45
Japan	XBB.1.9.2	2023-05-09	2
South Korea	XBB.1.9.2	2023-05-09	3
Spain	XBB.1.9.2	2023-05-09	8
USA	XBB.1.9.2	2023-05-09	20
United Kingdom	XBB.1.9.2	2023-05-09	4
Australia	XBB.1.9.2	2023-05-10	11
Canada	XBB.1.9.2	2023-05-10	8
China	XBB.1.9.2	2023-05-10	7
France	XBB.1.9.2	2023-05-10	2
Israel	XBB.1.9.2	2023-05-10	2
Japan	XBB.1.9.2	2023-05-10	4
South Korea	XBB.1.9.2	2023-05-10	26
Spain	XBB.1.9.2	2023-05-10	10
USA	XBB.1.9.2	2023-05-10	28
United Kingdom	XBB.1.9.2	2023-05-10	9
Australia	XBB.1.9.2	2023-05-11	6
Canada	XBB.1.9.2	2023-05-11	4
China	XBB.1.9.2	2023-05-11	5
France	XBB.1.9.2	2023-05-11	1
Germany	XBB.1.9.2	2023-05-11	1
Israel	XBB.1.9.2	2023-05-11	1
Japan	XBB.1.9.2	2023-05-11	5
South Korea	XBB.1.9.2	2023-05-11	10
Spain	XBB.1.9.2	2023-05-11	17
USA	XBB.1.9.2	2023-05-11	18
United Kingdom	XBB.1.9.2	2023-05-11	11
Australia	XBB.1.9.2	2023-05-12	11
Canada	XBB.1.9.2	2023-05-12	11
China	XBB.1.9.2	2023-05-12	9
France	XBB.1.9.2	2023-05-12	1
Germany	XBB.1.9.2	2023-05-12	1
Japan	XBB.1.9.2	2023-05-12	1
South Korea	XBB.1.9.2	2023-05-12	10
Spain	XBB.1.9.2	2023-05-12	8
USA	XBB.1.9.2	2023-05-12	10
United Kingdom	XBB.1.9.2	2023-05-12	6
Australia	XBB.1.9.2	2023-05-13	4
Canada	XBB.1.9.2	2023-05-13	3
China	XBB.1.9.2	2023-05-13	6
France	XBB.1.9.2	2023-05-13	1
Israel	XBB.1.9.2	2023-05-13	2
Japan	XBB.1.9.2	2023-05-13	5
South Korea	XBB.1.9.2	2023-05-13	15
Spain	XBB.1.9.2	2023-05-13	1
USA	XBB.1.9.2	2023-05-13	10
United Kingdom	XBB.1.9.2	2023-05-13	3
Australia	XBB.1.9.2	2023-05-14	4
Canada	XBB.1.9.2	2023-05-14	12
China	XBB.1.9.2	2023-05-14	10
France	XBB.1.9.2	2023-05-14	2
Israel	XBB.1.9.2	2023-05-14	3
Japan	XBB.1.9.2	2023-05-14	1
South Korea	XBB.1.9.2	2023-05-14	17
Spain	XBB.1.9.2	2023-05-14	1
USA	XBB.1.9.2	2023-05-14	16
United Kingdom	XBB.1.9.2	2023-05-14	4
Australia	XBB.1.9.2	2023-05-15	10
Canada	XBB.1.9.2	2023-05-15	16
China	XBB.1.9.2	2023-05-15	11
France	XBB.1.9.2	2023-05-15	41
Germany	XBB.1.9.2	2023-05-15	1
Japan	XBB.1.9.2	2023-05-15	6
South Korea	XBB.1.9.2	2023-05-15	3
Spain	XBB.1.9.2	2023-05-15	15
USA	XBB.1.9.2	2023-05-15	16
United Kingdom	XBB.1.9.2	2023-05-15	6
Australia	XBB.1.9.2	2023-05-16	10
Canada	XBB.1.9.2	2023-05-16	2
China	XBB.1.9.2	2023-05-16	10
France	XBB.1.9.2	2023-05-16	1
Germany	XBB.1.9.2	2023-05-16	1
Japan	XBB.1.9.2	2023-05-16	3
South Korea	XBB.1.9.2	2023-05-16	13
Spain	XBB.1.9.2	2023-05-16	7
USA	XBB.1.9.2	2023-05-16	17
United Kingdom	XBB.1.9.2	2023-05-16	12
Australia	XBB.1.9.2	2023-05-17	2
Canada	XBB.1.9.2	2023-05-17	8
China	XBB.1.9.2	2023-05-17	11
France	XBB.1.9.2	2023-05-17	1
Japan	XBB.1.9.2	2023-05-17	9
South Korea	XBB.1.9.2	2023-05-17	13
Spain	XBB.1.9.2	2023-05-17	6
USA	XBB.1.9.2	2023-05-17	22
United Kingdom	XBB.1.9.2	2023-05-17	9
Australia	XBB.1.9.2	2023-05-18	7
Canada	XBB.1.9.2	2023-05-18	9
China	XBB.1.9.2	2023-05-18	3
France	XBB.1.9.2	2023-05-18	1
Israel	XBB.1.9.2	2023-05-18	3
Japan	XBB.1.9.2	2023-05-18	5
South Korea	XBB.1.9.2	2023-05-18	5
Spain	XBB.1.9.2	2023-05-18	12
USA	XBB.1.9.2	2023-05-18	25
United Kingdom	XBB.1.9.2	2023-05-18	2
Australia	XBB.1.9.2	2023-05-19	4
Canada	XBB.1.9.2	2023-05-19	6
China	XBB.1.9.2	2023-05-19	12
Japan	XBB.1.9.2	2023-05-19	5
South Korea	XBB.1.9.2	2023-05-19	8
Spain	XBB.1.9.2	2023-05-19	5
USA	XBB.1.9.2	2023-05-19	13
United Kingdom	XBB.1.9.2	2023-05-19	3
Australia	XBB.1.9.2	2023-05-20	8
Canada	XBB.1.9.2	2023-05-20	3
China	XBB.1.9.2	2023-05-20	12
France	XBB.1.9.2	2023-05-20	1
Japan	XBB.1.9.2	2023-05-20	1
South Korea	XBB.1.9.2	2023-05-20	13
Spain	XBB.1.9.2	2023-05-20	5
USA	XBB.1.9.2	2023-05-20	9
United Kingdom	XBB.1.9.2	2023-05-20	2
Australia	XBB.1.9.2	2023-05-21	8
Canada	XBB.1.9.2	2023-05-21	5
China	XBB.1.9.2	2023-05-21	9
France	XBB.1.9.2	2023-05-21	3
Israel	XBB.1.9.2	2023-05-21	3
Japan	XBB.1.9.2	2023-05-21	5
South Korea	XBB.1.9.2	2023-05-21	14
Spain	XBB.1.9.2	2023-05-21	3
USA	XBB.1.9.2	2023-05-21	13
United Kingdom	XBB.1.9.2	2023-05-21	4
Australia	XBB.1.9.2	2023-05-22	36
Brazil	XBB.1.9.2	2023-05-22	1
Canada	XBB.1.9.2	2023-05-22	7
China	XBB.1.9.2	2023-05-22	8
France	XBB.1.9.2	2023-05-22	49
Germany	XBB.1.9.2	2023-05-22	2
Israel	XBB.1.9.2	2023-05-22	4
Japan	XBB.1.9.2	2023-05-22	13
Mexico	XBB.1.9.2	2023-05-22	1
South Korea	XBB.1.9.2	2023-05-22	2
Spain	XBB.1.9.2	2023-05-22	14
USA	XBB.1.9.2	2023-05-22	8
United Kingdom	XBB.1.9.2	2023-05-22	13
Australia	XBB.1.9.2	2023-05-23	10
Canada	XBB.1.9.2	2023-05-23	13
China	XBB.1.9.2	2023-05-23	10
France	XBB.1.9.2	2023-05-23	4
Germany	XBB.1.9.2	2023-05-23	1
Israel	XBB.1.9.2	2023-05-23	4
Japan	XBB.1.9.2	2023-05-23	16
South Korea	XBB.1.9.2	2023-05-23	18
Spain	XBB.1.9.2	2023-05-23	16
USA	XBB.1.9.2	2023-05-23	20
United Kingdom	XBB.1.9.2	2023-05-23	1
Australia	XBB.1.9.2	2023-05-24	8
Canada	XBB.1.9.2	2023-05-24	7
China	XBB.1.9.2	2023-05-24	15
France	XBB.1.9.2	2023-05-24	2
Germany	XBB.1.9.2	2023-05-24	1
Israel	XBB.1.9.2	2023-05-24	5
Japan	XBB.1.9.2	2023-05-24	5
South Korea	XBB.1.9.2	2023-05-24	4
Spain	XBB.1.9.2	2023-05-24	12
USA	XBB.1.9.2	2023-05-24	14
United Kingdom	XBB.1.9.2	2023-05-24	5
Australia	XBB.1.9.2	2023-05-25	11
Canada	XBB.1.9.2	2023-05-25	4
China	XBB.1.9.2	2023-05-25	13
Israel	XBB.1.9.2	2023-05-25	4
Japan	XBB.1.9.2	2023-05-25	5
South Korea	XBB.1.9.2	2023-05-25	17
Spain	XBB.1.9.2	2023-05-25	12
USA	XBB.1.9.2	2023-05-25	13
United Kingdom	XBB.1.9.2	2023-05-25	4
Australia	XBB.1.9.2	2023-05-26	11
Canada	XBB.1.9.2	2023-05-26	5
China	XBB.1.9.2	2023-05-26	1
France	XBB.1.9.2	2023-05-26	1
Israel	XBB.1.9.2	2023-05-26	3
Japan	XBB.1.9.2	2023-05-26	7
South Korea	XBB.1.9.2	2023-05-26	5
Spain	XBB.1.9.2	2023-05-26	12
USA	XBB.1.9.2	2023-05-26	8
United Kingdom	XBB.1.9.2	2023-05-26	3
Australia	XBB.1.9.2	2023-05-27	5
Canada	XBB.1.9.2	2023-05-27	7
China	XBB.1.9.2	2023-05-27	3
Japan	XBB.1.9.2	2023-05-27	6
South Korea	XBB.1.9.2	2023-05-27	7
Spain	XBB.1.9.2	2023-05-27	9
USA	XBB.1.9.2	2023-05-27	8
United Kingdom	XBB.1.9.2	2023-05-27	4
Australia	XBB.1.9.2	2023-05-28	6
Canada	XBB.1.9.2	2023-05-28	6
China	XBB.1.9.2	2023-05-28	7
Israel	XBB.1.9.2	2023-05-28	3
Japan	XBB.1.9.2	2023-05-28	4
South Korea	XBB.1.9.2	2023-05-28	4
Spain	XBB.1.9.2	2023-05-28	2
USA	XBB.1.9.2	2023-05-28	10
United Kingdom	XBB.1.9.2	2023-05-28	6
Australia	XBB.1.9.2	2023-05-29	5
Brazil	XBB.1.9.2	2023-05-29	1
Canada	XBB.1.9.2	2023-05-29	7
China	XBB.1.9.2	2023-05-29	11
France	XBB.1.9.2	2023-05-29	1
Germany	XBB.1.9.2	2023-05-29	2
Israel	XBB.1.9.2	2023-05-29	4
Japan	XBB.1.9.2	2023-05-29	11
South Korea	XBB.1.9.2	2023-05-29	10
Spain	XBB.1.9.2	2023-05-29	10
USA	XBB.1.9.2	2023-05-29	10
United Kingdom	XBB.1.9.2	2023-05-29	4
Australia	XBB.1.9.2	2023-05-30	12
Canada	XBB.1.9.2	2023-05-30	4
China	XBB.1.9.2	2023-05-30	10
France	XBB.1.9.2	2023-05-30	43
Japan	XBB.1.9.2	2023-05-30	10
South Korea	XBB.1.9.2	2023-05-30	5
Spain	XBB.1.9.2	2023-05-30	13
USA	XBB.1.9.2	2023-05-30	22
United Kingdom	XBB.1.9.2	2023-05-30	10
Australia	XBB.1.9.2	2023-05-31	6
Canada	XBB.1.9.2	2023-05-31	2
China	XBB.1.9.2	2023-05-31	3
Germany	XBB.1.9.2	2023-05-31	2
Israel	XBB.1.9.2	2023-05-31	8
Japan	XBB.1.9.2	2023-05-31	4
South Korea	XBB.1.9.2	2023-05-31	28
Spain	XBB.1.9.2	2023-05-31	7
USA	XBB.1.9.2	2023-05-31	21
United Kingdom	XBB.1.9.2	2023-05-31	10
Australia	XBB.1.9.2	2023-06-01	8
Canada	XBB.1.9.2	2023-06-01	11
China	XBB.1.9.2	2023-06-01	8
Israel	XBB.1.9.2	2023-06-01	6
Japan	XBB.1.9.2	2023-06-01	12
South Korea	XBB.1.9.2	2023-06-01	15
Spain	XBB.1.9.2	2023-06-01	11
USA	XBB.1.9.2	2023-06-01	21
United Kingdom	XBB.1.9.2	2023-06-01	5
Australia	XBB.1.9.2	2023-06-02	8
Canada	XBB.1.9.2	2023-06-02	8
China	XBB.1.9.2	2023-06-02	3
France	XBB.1.9.2	2023-06-02	1
Germany	XBB.1.9.2	2023-06-02	1
Israel	XBB.1.9.2	2023-06-02	3
Japan	XBB.1.9.2	2023-06-02	5
South Korea	XBB.1.9.2	2023-06-02	12
Spain	XBB.1.9.2	2023-06-02	7
USA	XBB.1.9.2	2023-06-02	9
United Kingdom	XBB.1.9.2	2023-06-02	10
Australia	XBB.1.9.2	2023-06-03	9
Canada	XBB.1.9.2	2023-06-03	2
China	XBB.1.9.2	2023-06-03	5
France	XBB.1.9.2	2023-06-03	4
Israel	XBB.1.9.2	2023-06-03	3
Japan	XBB.1.9.2	2023-06-03	7
Mexico	XBB.1.9.2	2023-06-03	1
South Korea	XBB.1.9.2	2023-06-03	10
Spain	XBB.1.9.2	2023-06-03	6
USA	XBB.1.9.2	2023-06-03	10
United Kingdom	XBB.1.9.2	2023-06-03	2
Australia	XBB.1.9.2	2023-06-04	7
Canada	XBB.1.9.2	2023-06-04	3
China	XBB.1.9.2	2023-06-04	4
France	XBB.1.9.2	2023-06-04	2
Germany	XBB.1.9.2	2023-06-04	1
Israel	XBB.1.9.2	2023-06-04	2
Japan	XBB.1.9.2	2023-06-04	1
South Korea	XBB.1.9.2	2023-06-04	12
Spain	XBB.1.9.2	2023-06-04	3
USA	XBB.1.9.2	2023-06-04	11
United Kingdom	XBB.1.9.2	2023-06-04	5
Australia	XBB.1.9.2	2023-06-05	7
Canada	XBB.1.9.2	2023-06-05	6
China	XBB.1.9.2	2023-06-05	5
France	XBB.1.9.2	2023-06-05	16
Germany	XBB.1.9.2	2023-06-05	1
Israel	XBB.1.9.2	2023-06-05	5
Japan	XBB.1.9.2	2023-06-05	4
South Korea	XBB.1.9.2	2023-06-05	5
Spain	XBB.1.9.2	2023-06-05	10
USA	XBB.1.9.2	2023-06-05	19
United Kingdom	XBB.1.9.2	2023-06-05	10
Australia	XBB.1.9.2	2023-06-06	1
Canada	XBB.1.9.2	2023-06-06	1
China	XBB.1.9.2	2023-06-06	7
France	XBB.1.9.2	2023-06-06	2
Israel	XBB.1.9.2	2023-06-06	8
Japan	XBB.1.9.2	2023-06-06	10
South Korea	XBB.1.9.2	2023-06-06	12
Spain	XBB.1.9.2	2023-06-06	4
USA	XBB.1.9.2	2023-06-06	16
United Kingdom	XBB.1.9.2	2023-06-06	11
Australia	XBB.1.9.2	2023-06-07	5
Brazil	XBB.1.9.2	2023-06-07	1
Canada	XBB.1.9.2	2023-06-07	10
China	XBB.1.9.2	2023-06-07	5
France	XBB.1.9.2	2023-06-07	2
Germany	XBB.1.9.2	2023-06-07	3
Israel	XBB.1.9.2	2023-06-07	2
Japan	XBB.1.9.2	2023-06-07	9
South Korea	XBB.1.9.2	2023-06-07	17
Spain	XBB.1.9.2	2023-06-07	4
USA	XBB.1.9.2	2023-06-07	12
United Kingdom	XBB.1.9.2	2023-06-07	9
Australia	XBB.1.9.2	2023-06-08	4
Canada	XBB.1.9.2	2023-06-08	10
China	XBB.1.9.2	2023-06-08	1
France	XBB.1.9.2	2023-06-08	1
Israel	XBB.1.9.2	2023-06-08	2
Japan	XBB.1.9.2	2023-06-08	5
South Korea	XBB.1.9.2	2023-06-08	10
Spain	XBB.1.9.2	2023-06-08	13
USA	XBB.1.9.2	2023-06-08	18
United Kingdom	XBB.1.9.2	2023-06-08	8
Australia	XBB.1.9.2	2023-06-09	3
Canada	XBB.1.9.2	2023-06-09	5
China	XBB.1.9.2	2023-06-09	3
Israel	XBB.1.9.2	2023-06-09	2
Japan	XBB.1.9.2	2023-06-09	6
South Korea	XBB.1.9.2	2023-06-09	6
Spain	XBB.1.9.2	2023-06-09	2
USA	XBB.1.9.2	2023-06-09	9
United Kingdom	XBB.1.9.2	2023-06-09	7
Australia	XBB.1.9.2	2023-06-10	1
Canada	XBB.1.9.2	2023-06-10	2
China	XBB.1.9.2	2023-06-10	2
Israel	XBB.1.9.2	2023-06-10	1
Japan	XBB.1.9.2	2023-06-10	6
South Korea	XBB.1.9.2	2023-06-10	23
Spain	XBB.1.9.2	2023-06-10	5
USA	XBB.1.9.2	2023-06-10	13
United Kingdom	XBB.1.9.2	2023-06-10	8
Australia	XBB.1.9.2	2023-06-11	5
Canada	XBB.1.9.2	2023-06-11	1
China	XBB.1.9.2	2023-06-11	5
France	XBB.1.9.2	2023-06-11	1
Israel	XBB.1.9.2	2023-06-11	1
Japan	XBB.1.9.2	2023-06-11	1
South Korea	XBB.1.9.2	2023-06-11	17
Spain	XBB.1.9.2	2023-06-11	2
USA	XBB.1.9.2	2023-06-11	14
United Kingdom	XBB.1.9.2	2023-06-11	6
Australia	XBB.1.9.2	2023-06-12	3
Canada	XBB.1.9.2	2023-06-12	6
China	XBB.1.9.2	2023-06-12	5
France	XBB.1.9.2	2023-06-12	15
Germany	XBB.1.9.2	2023-06-12	4
Israel	XBB.1.9.2	2023-06-12	7
Japan	XBB.1.9.2	2023-06-12	8
South Korea	XBB.1.9.2	2023-06-12	9
Spain	XBB.1.9.2	2023-06-12	3
USA	XBB.1.9.2	2023-06-12	19
United Kingdom	XBB.1.9.2	2023-06-12	4
Australia	XBB.1.9.2	2023-06-13	1
Canada	XBB.1.9.2	2023-06-13	5
China	XBB.1.9.2	2023-06-13	7
France	XBB.1.9.2	2023-06-13	2
Germany	XBB.1.9.2	2023-06-13	2
Israel	XBB.1.9.2	2023-06-13	1
Japan	XBB.1.9.2	2023-06-13	7
